name,amenity,main_cuisine,lat,lon,has_outdoor_seating,has_wifi,is_wheelchair_accessible
Arrocería Daniela,restaurant,regional,40.4143973,-3.7046529,False,False,False
Corner Café,cafe,unknown,40.4153671,-3.7056989,False,False,False
La Rollerie,cafe,coffee_shop,40.4138511,-3.7029938,False,False,False
El Rincón de Atocha,cafe,unknown,40.4138998,-3.703151,False,False,False
La Tapería,bar,unknown,40.4125104,-3.6938226,True,False,False
La Maripepa,bar,unknown,40.4126239,-3.6955193,False,False,False
Maceira,restaurant,unknown,40.4127311,-3.6954921,False,False,False
Taberna de Conspiradores,bar,unknown,40.4125795,-3.6960453,False,False,False
Cacao,restaurant,unknown,40.412433,-3.6970407,False,False,False
Fogg Bar,bar,unknown,40.4124197,-3.6979581,False,False,False
Steak Burger,restaurant,burger,40.4095842,-3.6937559,True,False,False
Nuevo Apolo,bar,unknown,40.4122256,-3.7011025,False,False,False
Las Horas,bar,unknown,40.4122464,-3.7004421,False,False,False
Perlora,restaurant,unknown,40.4122313,-3.6997004,False,False,True
El Tres,cafe,unknown,40.4122666,-3.6994443,False,False,False
Parrondo,bar,unknown,40.4119205,-3.6996322,False,False,True
Bombay Blue,restaurant,indian,40.4121871,-3.7040086,False,False,False
El Imparcial,restaurant,unknown,40.4119989,-3.7059768,False,False,False
Tirso de Molina,cafe,unknown,40.4119463,-3.7049288,False,False,False
El Rincón de Tirso,restaurant,unknown,40.4121152,-3.704342,False,False,False
Cervecería Arrocería Orly,restaurant,regional,40.4120825,-3.7042452,False,False,False
Alter Café,cafe,unknown,40.4115298,-3.7076704,False,False,False
Restaurante Oliveros,restaurant,unknown,40.4115236,-3.7076958,False,False,False
Burger Grill,restaurant,unknown,40.4110386,-3.7079927,False,False,False
Comida China,restaurant,chinese,40.4120825,-3.7074746,False,False,False
,restaurant,unknown,40.414421,-3.7077077,False,False,False
La Alcaparra,restaurant,regional,40.4138015,-3.7076677,False,False,False
Bella Vista,restaurant,italian,40.4136642,-3.7075828,False,False,False
Paradita de San Miguel,restaurant,unknown,40.415928,-3.7096018,False,False,False
Tabernilla Sancho Panza,restaurant,unknown,40.4160024,-3.7096218,False,False,False
Los Nuevos Alpes,cafe,unknown,40.4158384,-3.7095505,False,False,False
Starbucks,cafe,coffee_shop,40.4156636,-3.7085649,False,False,False
La Fortina,restaurant,unknown,40.4164231,-3.7100467,False,False,False
El Amante,bar,unknown,40.4160873,-3.7099152,False,False,False
Las Uvas Dulces,restaurant,regional,40.4161153,-3.7099899,False,False,False
Lateral,restaurant,unknown,40.4160238,-3.7096839,False,False,True
El Butillin,bar,unknown,40.4165064,-3.7111699,False,False,False
Sake,restaurant,unknown,40.4829415,-3.6710764,False,False,False
Bokado,restaurant,unknown,40.43983,-3.7292158,False,False,True
El rey del pollo,restaurant,unknown,40.3723602,-3.6411359,False,False,False
Sushicome,restaurant,japanese,40.4114722,-3.7183105,False,False,False
Florida Retiro,restaurant,international,40.418319,-3.6801294,True,False,False
,cafe,unknown,40.4035853,-3.6900369,False,False,False
cafeteria,cafe,unknown,40.452955,-3.7332897,False,False,False
cafe_profesores,cafe,unknown,40.452944,-3.733554,False,False,False
cuesta,bar,unknown,40.4762852,-3.6402638,False,False,False
Malabar,bar,unknown,40.4266065,-3.7037757,False,False,False
Café Universal,cafe,unknown,40.4510028,-3.6773993,False,False,False
Cervecería-Cafetería La Villa,restaurant,regional,40.3818514,-3.6325917,False,False,False
Ribs Arturo Soria,restaurant,steak_house,40.4496302,-3.6497704,False,False,False
Cervecería la Chata,restaurant,unknown,40.385965,-3.73786,False,False,False
El Bloque de Ávila,restaurant,unknown,40.3853158,-3.7372966,True,False,False
Parrilla Santa Cruz,restaurant,unknown,40.3867493,-3.7397873,False,False,False
La Suegra,restaurant,unknown,40.3865105,-3.7400781,False,False,False
El Secreto de Dora,restaurant,unknown,40.3858425,-3.7398683,False,False,False
La Terraza,cafe,unknown,40.4502691,-3.6587604,False,False,False
Casa Corrochano,restaurant,unknown,40.5110892,-3.6692687,False,False,False
El Rincón del Pinar,restaurant,unknown,40.481014,-3.6658193,False,False,False
Delisco,restaurant,unknown,40.4872627,-3.6647503,False,False,False
Casa Antonio Cortijo De Camas,restaurant,unknown,40.4521123,-3.6676676,False,False,False
Gran Vuelo,restaurant,unknown,40.4485857,-3.6669634,False,False,False
Vips,restaurant,international,40.4456149,-3.6684007,False,False,False
Fragola,restaurant,unknown,40.4469445,-3.6667624,False,False,False
L'Escampier,bar,unknown,40.4462747,-3.6670337,False,False,False
Entre Jamones,cafe,unknown,40.4445182,-3.6668344,False,False,False
La Perla,bar,unknown,40.4069709,-3.6135606,False,False,False
,cafe,unknown,40.4063885,-3.6137644,False,False,False
,cafe,unknown,40.4046851,-3.6078903,False,False,False
,cafe,unknown,40.4018804,-3.6057951,False,False,False
El Lacón,restaurant,spanish,40.415143,-3.6992261,False,False,False
Hylogui,restaurant,unknown,40.4160304,-3.6987327,False,False,False
El Rincón de Víctor,bar,unknown,40.4038625,-3.6909403,False,False,False
Bodegas Rosell,bar,unknown,40.4037318,-3.6909081,False,False,False
Restaurante El Goloso,restaurant,unknown,40.55204,-3.7075935,False,False,False
La Plazuela,restaurant,unknown,40.4581527,-3.7017824,False,False,True
La Fornia,restaurant,unknown,40.4250441,-3.6540389,False,False,False
La Cañola Parrilla Tapas & Pintxos,bar,unknown,40.4024256,-3.7387495,True,False,False
A Miña Terra,cafe,unknown,40.402928,-3.7379709,False,False,False
Cuña Verde,restaurant,unknown,40.403137,-3.7378917,False,False,False
Marem,bar,tapas,40.4024487,-3.7386053,False,False,False
El Torreón,restaurant,regional,40.5203701,-3.794054,True,False,False
Restaurante Golf,restaurant,unknown,40.4955212,-3.7578636,False,False,True
Musashi,restaurant,japanese,40.4190028,-3.7077991,False,False,False
Casa Parrondo,restaurant,regional,40.4189153,-3.7074588,False,False,False
El Chulo,restaurant,regional,40.4197091,-3.7088582,False,False,False
Tim Hortons,cafe,coffee_shop,40.4196694,-3.7079285,False,False,False
Da Nicola,restaurant,pizza,40.4229516,-3.7087534,False,False,False
La Bientirada Terraza,restaurant,spanish,40.4498674,-3.6766824,True,False,False
Bar Restaurante Montes,restaurant,unknown,40.5201689,-3.7775953,False,False,False
La Plaza Especialidad En Caza,restaurant,unknown,40.5200684,-3.7766031,False,False,False
El Gamo,restaurant,unknown,40.5197711,-3.7763734,False,False,False
El Asador del Abad,restaurant,unknown,40.4819909,-3.6977347,False,False,False
La Pantxorga,restaurant,regional,40.5589722,-3.7138959,False,False,False
Os Ferreiros,restaurant,unknown,40.4656814,-3.5871044,False,False,False
El Patio del Indiano,restaurant,unknown,40.409794,-3.6058424,False,False,False
,restaurant,unknown,40.4600611,-3.6677698,False,False,False
El Brillante,restaurant,spanish,40.408608,-3.6928819,True,False,False
Bar Villanueva,bar,unknown,40.3686309,-3.7588184,False,False,False
Fuente de Canalejas,restaurant,unknown,40.3718936,-3.6184746,False,False,False
,bar,unknown,40.3992814,-3.6852496,False,False,False
,bar,unknown,40.3994543,-3.6857194,False,False,False
Trujillo Burger,restaurant,burger,40.4003726,-3.6869072,False,False,False
Ginos,restaurant,italian,40.4004467,-3.6879754,False,False,False
De Celso,restaurant,unknown,40.4006752,-3.6882135,False,False,False
Prudencio,restaurant,unknown,40.4012913,-3.6881593,False,False,False
Albor,restaurant,spanish,40.4011963,-3.6879215,False,False,False
Restaurante Chino,restaurant,unknown,40.4014836,-3.6883969,False,False,False
Bar la Parra,bar,unknown,40.3757687,-3.7462158,False,False,False
Antiguo bar La flor,bar,unknown,40.4398176,-3.6759909,False,False,False
La Meka de la Baguette,restaurant,sandwich,40.4461758,-3.6955109,False,False,False
Vips,restaurant,international,40.4501254,-3.6879424,False,False,False
La Tertulia,cafe,unknown,40.4500696,-3.6880992,False,False,False
El Toril,restaurant,unknown,40.4289157,-3.709595,False,False,False
La Taguara,restaurant,unknown,40.4010244,-3.6867038,False,False,False
Starbucks,cafe,unknown,40.4292978,-3.7149613,False,False,True
Caffriccio,bar,unknown,40.4914039,-3.5675912,False,False,False
Deli&Cia,cafe,unknown,40.4923186,-3.5675981,False,False,False
Caffriccio,bar,unknown,40.4981949,-3.5676243,False,False,False
Deli&Cia,cafe,unknown,40.4967946,-3.5676076,False,False,False
La Mary,restaurant,unknown,40.4949453,-3.5676686,False,False,False
Starbucks,cafe,coffee_shop,40.494453,-3.5671998,False,False,False
Takeaway,cafe,unknown,40.4944593,-3.5675105,False,False,False
Restaurante Rast,restaurant,unknown,40.4632195,-3.6882395,False,False,False
Villa del Prado,cafe,unknown,40.4001962,-3.6869016,False,False,False
Churrería Avenida,cafe,churro,40.3658519,-3.6015236,False,False,False
El Gusto es Nuestro,bar,unknown,40.3660376,-3.6019428,False,False,False
El Hojaldre,cafe,unknown,40.3641993,-3.5874366,False,False,False
El rancho de Santa África,restaurant,burger,40.368165,-3.595425,False,False,False
Más corazón,bar,unknown,40.411457,-3.6990693,False,False,False
Circo de las Tapas,bar,unknown,40.422331,-3.7041426,False,False,False
Los Mariscos,restaurant,unknown,40.3965239,-3.664788,False,False,False
Cafetería Universidad Nebrija,cafe,unknown,40.4530713,-3.7189142,False,False,False
El Jardín de Somontes,restaurant,unknown,40.4897321,-3.757158,False,False,False
El Pan y La Sal,cafe,unknown,40.3929487,-3.6556674,False,False,True
Fuentearcos,restaurant,unknown,40.3931686,-3.5740156,False,False,False
Casa Paca,cafe,unknown,40.4134412,-3.7262259,False,False,False
La Terraza del Abuelo,bar,unknown,40.4565253,-3.6793867,False,False,False
Ecocentro,restaurant,unknown,40.4429653,-3.7049539,False,False,False
La Taberna,bar,unknown,40.4264738,-3.7037795,False,False,False
Almagro,restaurant,unknown,40.4285807,-3.6944749,False,False,False
Whitby,bar,unknown,40.4291805,-3.6937519,False,False,False
O'Freixo,restaurant,unknown,40.3864424,-3.7154531,False,False,False
Malacatín,restaurant,mediterranean,40.4103182,-3.7076364,False,False,False
Juana la Loca,bar,unknown,40.4218719,-3.6902522,False,False,False
Re Tapas,bar,unknown,40.4083754,-3.7030814,False,False,False
La Cueva de La Tina,restaurant,unknown,40.4136604,-3.707795,False,False,False
La Encomienda,restaurant,tapas,40.4106324,-3.7059609,False,False,False
Carol House,restaurant,unknown,40.4109033,-3.707633,False,False,False
La Casa del Abuelo,restaurant,unknown,40.4157405,-3.7017617,False,False,False
La Cava de Illán,restaurant,unknown,40.4129955,-3.708661,False,False,False
Pavón,cafe,unknown,40.4101325,-3.7063121,False,False,False
Mariano,bar,unknown,40.4117813,-3.7053261,False,False,False
Taberna Antonio Sánchez,restaurant,unknown,40.4111122,-3.7048589,False,False,False
San Millán,cafe,unknown,40.4113326,-3.7079597,False,False,False
Trinchea,restaurant,unknown,40.4432872,-3.5833803,False,False,False
Sushi Wok,restaurant,chinese,40.4430913,-3.5860616,False,False,True
El Rodizio,restaurant,unknown,40.4398835,-3.6233116,False,False,False
Visconti,bar,unknown,40.4530908,-3.615177,False,False,False
Orgaz,restaurant,unknown,40.454348,-3.6221229,False,False,False
Café del Gallo,restaurant,unknown,40.3757002,-3.7028302,False,False,False
Europa 2,cafe,spanish,40.4703555,-3.6325084,False,False,False
Bar la Esquina Latina,bar,unknown,40.4733208,-3.6508642,False,False,False
Nickelodeon Café,restaurant,unknown,40.4094191,-3.7519481,False,False,False
Lamucca de Prado,restaurant,unknown,40.4147794,-3.698653,False,False,False
Pin Up,bar,unknown,40.4452379,-3.6983686,False,False,False
Tedeum,restaurant,german,40.3971126,-3.6830108,False,False,False
,restaurant,unknown,40.3981459,-3.6857821,False,False,False
Jarritus,restaurant,spanish,40.4303623,-3.6644162,False,False,False
Vips,restaurant,international,40.4302465,-3.6639027,False,False,False
La Junta,restaurant,unknown,40.424187,-3.701724,True,False,False
Marcelino,restaurant,unknown,40.4290921,-3.7215974,False,False,False
La Perla,cafe,unknown,40.4306465,-3.7236666,False,False,False
Quinta La Muñoza,restaurant,unknown,40.5139375,-3.7371706,False,False,False
Torres,bar,unknown,40.4444547,-3.5948038,False,False,False
Cazorla,restaurant,mediterranean,40.4339035,-3.6808655,False,False,False
Restaurante El Buey,restaurant,spanish,40.4206813,-3.7111998,False,False,False
El Mollete,restaurant,spanish,40.4198376,-3.7105593,False,False,False
,bar,unknown,40.4437315,-3.5758806,False,False,False
,cafe,unknown,40.4259892,-3.6937987,False,False,False
Triángulo,restaurant,chinese,40.4262353,-3.6937066,False,False,False
,restaurant,unknown,40.4263016,-3.6927018,False,False,False
Fit Food,restaurant,unknown,40.4262427,-3.6925087,False,False,False
Delina's,restaurant,unknown,40.4264901,-3.6930277,False,False,False
Vips,restaurant,international,40.4259972,-3.6920004,False,False,False
Lizarrán,restaurant,spanish,40.4272055,-3.6944365,False,False,False
Tony Roma's,restaurant,barbecue,40.4267037,-3.6934761,False,False,False
Viena Capellanes,cafe,unknown,40.4272302,-3.6952847,False,False,False
Starbucks,cafe,coffee_shop,40.4260117,-3.6921003,True,False,False
La fábrica,restaurant,german,40.4264335,-3.6929091,False,False,False
Plaza 66,restaurant,unknown,40.4271017,-3.6942226,False,False,False
BICE,restaurant,unknown,40.4265389,-3.6931302,False,False,False
,restaurant,unknown,40.4260662,-3.6939824,False,False,False
100 Montaditos,restaurant,sandwich,40.4266136,-3.6962385,False,False,False
Mallorca,restaurant,unknown,40.4268372,-3.6944765,False,False,False
Da Gavino,restaurant,unknown,40.4262381,-3.6962852,False,False,False
Casa Orellana,restaurant,unknown,40.426637,-3.6955608,False,False,False
Osom Coffee Atelier,restaurant,unknown,40.4261592,-3.6964188,False,False,False
Época,restaurant,unknown,40.4262822,-3.6936887,False,False,False
Hasta los Andares,bar,unknown,40.4238711,-3.6926127,False,False,False
Paris Avenue,restaurant,unknown,40.4267047,-3.6961684,False,False,False
Golda Cafe,cafe,israeli,40.4261051,-3.6940576,False,False,False
Nuevo Horno de Santa Teresa,restaurant,unknown,40.4256413,-3.6957089,False,False,False
Peyote San,restaurant,unknown,40.4253941,-3.6919785,False,False,False
El Supremo,cafe,unknown,40.4239163,-3.6925858,False,False,False
Santa Bárbara,cafe,unknown,40.4268694,-3.6960433,False,False,False
Calicanto,restaurant,unknown,40.425659,-3.6947144,False,False,False
La tasca suprema,restaurant,unknown,40.4250697,-3.6951729,False,False,False
La China Mandarina,restaurant,unknown,40.4103603,-3.7075056,False,False,False
Mistura,cafe,unknown,40.4107919,-3.7086558,False,False,True
Cruz,cafe,unknown,40.4107542,-3.7074989,False,False,False
La Barca del Patio,restaurant,unknown,40.4106629,-3.7074954,False,False,False
Cascorro,restaurant,unknown,40.4111073,-3.7074118,False,False,False
El Sótano,bar,unknown,40.4109398,-3.7077053,False,False,False
Solofirme,restaurant,chinese,40.4100488,-3.7088348,False,False,False
Mesón del Rastro,restaurant,regional,40.4096809,-3.7086337,False,False,False
San Tana,cafe,unknown,40.4103944,-3.7078876,False,False,False
Los Tiernos,restaurant,regional,40.4106751,-3.7087326,False,False,False
Taberna Matritum,restaurant,regional,40.412118,-3.7091871,False,False,False
Tapioca,restaurant,pizza,40.411475,-3.709854,False,False,False
Cava María,restaurant,unknown,40.4124541,-3.7084514,False,False,False
Cantalejo,restaurant,regional,40.4121464,-3.708053,False,False,False
La Latina,restaurant,regional,40.4122168,-3.7081349,False,False,False
La extremeña,bar,unknown,40.4115097,-3.7099207,False,False,False
Mad Café,restaurant,burger,40.4122689,-3.7088555,False,False,False
Sagardi,restaurant,regional,40.4277291,-3.6902887,False,False,False
Mad Grill,restaurant,burger,40.4263268,-3.6956692,False,False,False
Cherokee,bar,unknown,40.4260706,-3.6956282,False,False,False
IL COC,restaurant,unknown,40.4256381,-3.6952666,False,False,False
El Caral,restaurant,unknown,40.4025219,-3.6803686,False,False,False
,bar,unknown,40.3918655,-3.7283675,False,False,False
Cafetería,cafe,unknown,40.3828486,-3.6325854,False,False,False
Cervecería La Camocha,restaurant,unknown,40.4296447,-3.7024341,False,False,False
Mesón Cubano,restaurant,unknown,40.4301132,-3.7033819,False,False,False
Starbucks,cafe,coffee_shop,40.4326811,-3.6832448,False,False,False
Chikito,restaurant,unknown,40.4347966,-3.6829695,False,False,False
Depintxos,restaurant,unknown,40.4363317,-3.6809043,False,False,False
Castizo Velázquez,restaurant,unknown,40.4351252,-3.6835198,False,False,False
BK Cafe,cafe,unknown,40.4663661,-3.5692628,False,False,False
Santagloria,cafe,unknown,40.4679252,-3.5685676,False,False,False
Beher,cafe,unknown,40.4666103,-3.5692221,False,False,False
Pura Brasa,restaurant,unknown,40.4652102,-3.5699756,False,False,False
The Corner,cafe,unknown,40.4649524,-3.5694352,False,False,False
Bareto,cafe,unknown,40.4701783,-3.5701737,False,False,False
Str EAT,restaurant,unknown,40.4700332,-3.5699664,False,False,False
Chia,cafe,unknown,40.4703533,-3.5703224,False,False,False
Blanca Rosa,restaurant,unknown,40.4371912,-3.687073,False,False,False
Sushiwakka,restaurant,japanese,40.4376132,-3.6865268,False,False,False
Lamucca,restaurant,unknown,40.4371538,-3.6865623,True,False,False
La Armonia,restaurant,unknown,40.4361646,-3.6848207,False,False,False
